Source.Name,Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO-2021S-SOCW.csv,UBCO,2021,S,SOCW,517,,1,Social Work and Indigenous Peoples in Canada,Jeffrey More,29,87.1,88,85,90,96,78,,,,,,,,,,12,10
UBCO-2021S-SOCW.csv,UBCO,2021,S,SOCW,517,,2,Social Work and Indigenous Peoples in Canada,Jeffrey More,13,86.8,86,84,91,94,81,,,,,,,,,,,
UBCO-2021S-SOCW.csv,UBCO,2021,S,SOCW,560,,1,Braiding Indigenous Knowledge Into Clinical Practice,Laura Hockman,14,92.6,93,92,93,95,90,0,0,0,0,0,0,0,0,0,0,14
UBCO-2021S-SOCW.csv,UBCO,2021,S,SOCW,562,,1,Cognitive Behavioral Therapy,Allan Clarke,26,85.9,85,84,88,91,82,,,,,,,,,8,15,
UBCO-2021S-SOCW.csv,UBCO,2021,S,SOCW,563,,1,Social Work in Health Care,Donna Jansons,8,86.3,92.5,90,93.3,95,45,,,,,,,,,,,6
UBCO-2021S-SOCW.csv,UBCO,2021,S,SOCW,564,,1,Trauma-Informed Clinical Social Work,Brian Rasmussen,27,87.8,87,87,90,95,83,,,,,,,,,,15,7
UBCO-2021S-SPAN.csv,UBCO,2021,S,SPAN,101,,1,Beginners' Spanish I,Cristina Senn,31,87.6,92,87.5,96.5,100,0,,,,,,,,,,,20
UBCO-2021S-SPAN.csv,UBCO,2021,S,SPAN,102,,1,Beginners' Spanish II,Barbara Fraser,22,83.5,88.5,77.5,93.5,98,48,,,,,,,,,,,9
UBCO-2021S-SPAN.csv,UBCO,2021,S,SPAN,201,,1,Advanced Beginners' Spanish I,Cynthia Hernandez Garcia,35,82.1,82,74.5,88,96,59,,,,,,,11,,7,7,8
UBCO-2021S-SPAN.csv,UBCO,2021,S,SPAN,202,,1,Advanced Beginners' Spanish II,Barbara Fraser,35,80.7,81,77.5,88,97,50,,,,,,,,8,10,,7
UBCO-2021S-STAT.csv,UBCO,2021,S,STAT,121,,1,Elementary Statistics,Emelie Gustafsson,32,76.2,80,63.5,90,100,16,,,,,,,,,,,9
UBCO-2021S-STAT.csv,UBCO,2021,S,STAT,124,,101,Business Statistics,Emelie Gustafsson,21,77.1,80,63,92,100,50,,,,,,,,,,,6
UBCO-2021S-STAT.csv,UBCO,2021,S,STAT,230,,101,Introductory Statistics,Weixun Lu,38,69.3,70.5,56.3,80.8,99,39,,,7,,,,,,,,
UBCO-2021S-STAT.csv,UBCO,2021,S,STAT,303,,101,Introduction to Probability,Chad Davis,17,70.7,68,60,87,100,21,,,,,,,,,,,
UBCO-2021S-VISA.csv,UBCO,2021,S,VISA,102,,1,Drawing and Two-Dimensional Art Practices I,Alison Trim,21,77.2,81,75,83,88,57,,,,,,,,,9,,
UBCO-2021S-VISA.csv,UBCO,2021,S,VISA,106,,1,Introduction to Digital Media I,Morgan Rauscher,23,87.3,91,84,99.5,100,0,,,,,,,,,6,,12
UBCO-2021S-VISA.csv,UBCO,2021,S,VISA,206,,1,Sound Art,Tania Willard,6,89.5,89.5,88.3,90.8,92,87,,,,,,,,,,,
UBCO-2021S-VISA.csv,UBCO,2021,S,VISA,460,M,101,Special Topics in Visual Art,David Doody,9,96.1,96,96,96,98,95,0,0,0,0,0,0,0,0,0,0,9
UBCO-2021S-WRLD.csv,UBCO,2021,S,WRLD,151,,1,Introduction to Language and Culture: Mandarin Chinese,Meilan Ehlert,9,80.1,88,74,89,94,56,,,,,,,,,,,
UBCO-2021S-WRLD.csv,UBCO,2021,S,WRLD,152,,1,Introduction to Language and Culture: Modern Korean,Meilan Ehlert,7,87,92,84,93.5,98,64,,,,,,,,,,,
UBCO-2021S-WRLD.csv,UBCO,2021,S,WRLD,399,B,1,Special Topics in World Literatures,Lara Netting,32,81,81.5,80,87,91,43,,,,,,,,,14,6,
UBCO-2021S-WRLD.csv,UBCO,2021,S,WRLD,497,,1,Community Service Learning,Alwyn Spies,7,93.7,94,92,95.5,97,90,0,0,0,0,0,0,0,0,0,0,7
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,100,,1,Introduction to Cultural Anthropology,Fiona Mcdonald,88,75,75.5,68,85,97,10,,,,,8,12,12,6,12,16,10
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,100,,2,Introduction to Cultural Anthropology,Eva Marie Kovacs-Kowalke,110,72,77,67.3,81,93,13,7,,,6,,11,9,20,28,8,6
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,100,,3,Introduction to Cultural Anthropology,Eva Marie Kovacs-Kowalke,88,77.7,79,73,85,96,40,,,,,,6,14,15,18,19,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,100,,101,Introduction to Cultural Anthropology,John Cho,137,82.5,86,77,93,99,13,,,,,,,6,16,23,18,54
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,100,,102,Introduction to Cultural Anthropology,Ross Gordon,92,66.9,69,59,83.3,95,0,12,,8,11,7,6,8,,11,8,11
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,103,,1,Introduction to World Archaeology,Neha Gupta,121,69.1,72,61,80,91,6,7,8,,15,12,13,15,13,20,10,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,170,,1,Introduction to Linguistic Anthropology,Shannon Ward,74,74,77,68.3,85.8,97,0,,,,,,6,10,6,14,10,10
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,170,,101,Introduction to Linguistic Anthropology,Christine Schreyer,79,77.9,81,72,87.5,96,35,,,,,,7,8,9,10,17,15
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,200,,1,Public Anthropology: Engagement and Advocacy,David Geary,56,79.1,80.5,75.8,88,94,1,,,,,,,,8,14,9,11
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,205,,1,"Gender, Sexuality, and the Body",John Cho,55,85.4,87,78,92.5,98,67,,,,,,,7,,8,7,25
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,227,,1,"Culture, Health, and Illness",Alyson Stone,59,71.2,74,63,82.5,91,33,,,,,,6,8,,12,7,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,230,,1,"Culture, Happiness, and Wellness",Lindsay Harris,108,80.5,83,78,87.3,95,4,,,,,,6,8,21,26,26,16
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,245,,1,Culture and Environment,Ross Gordon,50,72.9,78.5,65.8,83,96,23,,,,,,,,8,11,6,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,277,,1,Anthropology of Reading and Writing,Shannon Ward,51,75.5,80,68.5,84.5,97,7,,,,,,,,8,14,8,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,307,,101,Ethnographic Methods: Acquiring Research Skills,Fiona Mcdonald,39,85,87,80,96.5,100,29,,,,,,,,,8,,18
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,312,,1,Anthropology of Religion,David Geary,103,83.9,85,80,88,98,62,,,,,,,,11,30,33,20
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,330,,1,Cross-Cultural Perspectives on Mental Health,Eva Marie Kovacs-Kowalke,76,84.3,89,84,91,96,5,,,,,,,,,9,23,33
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,345,,1,Living in the Anthropocene,Ross Gordon,24,76.9,85,71,90,95,9,,,,,,,,,,,9
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,350,,1,Ethnography of Special Areas,Ross Gordon,36,77.3,84.5,66.5,90.5,95,12,,,,,,,,,,8,10
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,373,,1,The Acquisition of Language and Cultural Practice,Shannon Ward,32,83.8,89.5,85.8,92.3,96,0,,,,,,,,,,9,16
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,375,,1,Economic Anthropology,Lindsay Harris,41,79.8,85,72,85,95,55,,,,,,,,,6,14,7
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,377,,1,Sociolinguistics,Christine Schreyer,38,81.8,88.5,82,93,99,6,,,,,,,,,7,,18
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,400,,1,History of Anthropology,Eva Marie Kovacs-Kowalke,36,77.8,80,76.5,81.5,90,50,,,,,,,,8,15,,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,401,,1,Contemporary Theory in Anthropology,David Geary,30,80,84.5,77,90,98,0,,,,,,,,,,,11
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,414,,1,"Love, Marriage, and Family: New Kinship Studies",Susan Frohlick,35,75,77,72.5,83,93,39,,,,,,,7,,12,,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,445,,1,Political Ecology,Ross Gordon,28,76.4,78,71.8,85.5,98,28,,,,,,,,6,,,7
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,474,,1,Language Emergence: From Contact to Constructed Languages,Christine Schreyer,33,80.1,86,75,90,97,25,,,,,,,,,,,12
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,490,D,1,Topics in Anthropology,Ross Gordon,13,67.4,68,63,88,96,0,,,,,,,,,,,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,490,I,1,Topics in Anthropology,John Cho,9,83.4,87,87,90,91,63,,,,,,,,,,,
UBCO-2021W-ANTH.csv,UBCO,2021,W,ANTH,490,K,1,Topics in Anthropology,Neha Gupta,10,79.2,81,65.3,90.5,99,60,,,,,,,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,169,,201,Fundamentals of Sustainable Engineering Design,Sabine Weyand,200,72.1,75,64,84,94,11,21,2,12,14,20,15,21,19,32,27,17
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,169,,202,Fundamentals of Sustainable Engineering Design,Sabine Weyand,226,73.6,75,66,83,96,0,13,3,13,14,21,18,34,17,44,20,29
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,171,,101,Engineering Drawing and CAD/CAM,Ray Taheri-Ardebili,216,80,81.5,75,87,100,27,,,,9,10,6,23,30,38,49,41
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,171,,102,Engineering Drawing and CAD/CAM,Ray Taheri-Ardebili,181,80.7,83,78,87,98,18,,,,,7,8,10,24,50,50,22
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,172,,101,Engineering Analysis I,Peyman Yousefi,168,66.8,67.5,56,78,98,27,18,19,17,12,18,15,15,20,11,13,10
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,172,,102,Engineering Analysis I,John Alan Brereton,173,66.4,70,59,76,96,0,16,17,12,17,12,24,28,21,15,8,3
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,172,,103,Engineering Analysis I,Peyman Yousefi,14,60.1,62.5,54,70.8,86,7,,,,,,,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,172,,201,Engineering Analysis I,Poppy Siddiqua,25,48.7,50,47,60,72,0,11,,,,,,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,173,,201,Engineering Analysis II,Mohammad Tiznobaik,165,67.9,71,55,82,100,10,25,15,10,10,15,11,15,13,16,12,23
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,173,,202,Engineering Analysis II,Mohammad Tiznobaik,165,71.4,73,61,84,100,6,17,11,12,9,15,9,20,16,17,11,28
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,101,Engineering Communication,Laura Patterson,27,71.8,73,70,77.5,91,19,,,,,,6,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,102,Engineering Communication,Laura Patterson,29,75.3,77,72,81,85,54,,,,,,,,8,8,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,103,Engineering Communication,Graeme Webb,28,77.5,77,73.8,83,91,60,,,,,,,,7,8,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,104,Engineering Communication,Natalie Forssman,31,71.7,74,63,77.5,95,55,,,,6,,,7,8,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,105,Engineering Communication,Richard Aleong,29,77.5,77,72,84,90,62,,,,,,,,8,,6,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,106,Engineering Communication,Natalie Forssman,27,74.7,75,69,83.5,94,47,,,,,,6,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,107,Engineering Communication,Graeme Webb,34,77.5,79,75.3,80,85,50,,,,,,,8,15,9,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,108,Engineering Communication,Graeme Webb,33,74.8,77,72,80,84,47,,,,,,,8,9,9,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,109,Engineering Communication,Natalie Forssman,25,70.6,71,66,79,86,47,,,,,,6,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,110,Engineering Communication,Laura Patterson,24,72,75.5,71,83.3,92,9,,,,,,,6,,6,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,111,Engineering Communication,Graeme Webb,31,73.4,76,71.5,80,93,34,,,,,,,7,7,6,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,112,Engineering Communication,Richard Aleong,28,73.7,74,70.8,78.5,91,53,,,,,,,8,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,113,Engineering Communication,Jannik Eikenaar,17,57.9,63,53,69,85,0,,,,,,,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,176,,114,Engineering Communication,Jannik Eikenaar,31,64.6,70,59.5,75,88,18,,,,,,,6,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,177,,201,Engineering Computation and Instrumentation,Abdul Basit Zia,199,59.6,63,51,73,97,0,42,29,19,14,22,20,13,7,15,11,7
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,177,,202,Engineering Computation and Instrumentation,Anas Chaaban,160,63.9,65,48,84,99,0,41,20,8,7,7,11,10,4,13,9,30
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,178,,201,"Electricity, Magnetism, and Waves",Loic Markley,191,64.6,64,55.5,73,98,0,30,12,34,13,26,18,13,11,14,8,12
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,178,,202,"Electricity, Magnetism, and Waves",Kenneth Chau,180,62.9,62,54,71.3,95,28,27,20,30,23,19,16,12,9,7,11,6
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,179,,101,Linear Algebra for Engineers,Vahid Asgharian,195,72.3,73,61.5,87,100,13,20,13,9,14,12,19,15,13,21,17,42
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,179,,102,Linear Algebra for Engineers,Morad Abdelaziz,189,74.2,78,64,90,100,0,23,9,8,7,10,10,13,19,17,23,50
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,179,,103,Linear Algebra for Engineers,Morad Abdelaziz,16,68.8,76.5,65.8,83,93,0,,,,,,,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,180,,2,Statics,Ray Taheri-Ardebili,58,47.7,50,35.5,60,82,0,20,18,,6,,,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,180,,201,Statics,Seach Chyr Goh,185,65.5,66,54,80,98,8,40,7,13,12,23,16,15,12,15,17,15
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,180,,202,Statics,Seach Chyr Goh,184,64.9,69,55,79,95,0,41,4,9,18,16,14,21,16,16,19,10
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,180,,203,Statics,Seach Chyr Goh,15,56.9,61,44,75,85,0,6,,,,,,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,181,,201,Dynamics,Peyman Yousefi,159,68.4,72,59.5,79,97,0,17,13,10,10,17,12,23,21,18,15,3
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,181,,202,Dynamics,Peyman Yousefi,163,69.7,71,62,79,95,12,12,8,9,19,17,17,17,27,20,12,5
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,182,,101,Matter and Energy I,John Alan Brereton,182,70.7,72,65,79,97,38,17,10,,,28,20,28,26,18,16,9
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,182,,102,Matter and Energy I,Alexander Uhl,188,68.9,72,64,78.3,93,2,20,9,,12,23,21,35,26,24,11,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,183,,101,Matter and Energy II,Sepideh Pakpour,174,69.3,73,63.3,82,98,0,17,11,6,10,15,24,21,11,28,20,11
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,183,,102,Matter and Energy II,Sepideh Pakpour,168,73.2,78,65,85,97,0,11,11,6,9,14,10,17,10,31,23,26
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,201,Technical Communication,Natalie Forssman,28,75.5,75.5,71,80.3,86,63,,,,,,6,6,,7,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,202,Technical Communication,Alon Eisenstein,30,76.1,80,76,84.5,87,16,,,,,,,,6,9,8,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,203,Technical Communication,Graeme Webb,35,78.9,79,76,84,87,61,,,,,,,,10,8,9,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,204,Technical Communication,Graeme Webb,35,74.3,76,71,78,82,61,,,,,,,8,13,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,205,Technical Communication,Natalie Forssman,33,76.2,76,73,79,94,62,,,,,,,7,13,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,206,Technical Communication,Laura Patterson,29,75,77,69,80,90,49,,,,,,,,9,6,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,207,Technical Communication,Graeme Webb,31,77.7,78,75,80,86,67,,,,,,,7,10,11,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,208,Technical Communication,Alon Eisenstein,27,81.8,85,79,87,90,46,,,,,,,,,,11,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,209,Technical Communication,Laura Patterson,30,71.1,70.5,68.3,75.8,86,55,,,,,,10,,,,,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,210,Technical Communication,Laura Patterson,29,77,80,67,86,92,58,,,,,,,,,,7,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,201,,212,Technical Communication,Natalie Forssman,27,78.2,75,73,85,92,70,,,,,,,12,,,6,
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,246,,101,System Dynamics,Yang Cao,171,62.2,63,47,75.5,100,10,44,16,13,18,14,13,10,2,11,7,23
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,246,,102,System Dynamics,Mohammad Hossein Zarifi,183,66,67,50.5,82,100,11,38,23,11,11,10,11,18,7,15,10,29
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,248,,101,Engineering Analysis III,Yang Cao,178,66,67,47,83.8,100,2,46,5,18,12,9,13,9,13,10,18,25
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,248,,102,Engineering Analysis III,Richard Klukas,147,70.5,74,55.5,87.5,100,17,33,,11,,9,8,9,,16,21,28
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,252,,101,Thermodynamics,Sina Kheirkhah,198,76.1,81,64,90,100,22,17,4,19,8,13,9,10,12,28,26,52
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,252,,102,Thermodynamics,Yu Yan,138,70.4,72,60.3,83.8,99,5,16,6,10,16,10,9,12,15,13,8,23
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,253,,201,Fluid Mechanics I,Pouria Mehrabi,155,73,75,63.5,85,98,36,16,7,3,13,12,15,14,17,15,22,21
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,253,,202,Fluid Mechanics I,Chinchu Cherian,107,76.8,79,72,86,95,44,11,,,,,6,15,14,21,17,15
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,254,,201,Instrumentation and Data Analysis,Chen Feng,170,80.1,82,74,89.8,100,15,,,,,6,11,21,21,27,26,43
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,254,,202,Instrumentation and Data Analysis,Zheng Liu,197,78.4,80,73,86,100,13,,,,10,10,17,18,24,44,33,30
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,255,,101,Electric Circuits and Power,Ian Foulds,122,64.3,65.5,47,79,100,20,49,,,,7,,11,11,9,11,10
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,255,,102,Electric Circuits and Power,Ayman Elnaggar,146,63.4,65.5,47,77,100,28,62,0,0,9,9,7,16,11,8,8,16
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,256,,101,Numerical Methods for Analysis,Liwei Wang,128,72.5,73.5,64,83.5,99,30,5,6,9,11,16,9,9,16,15,18,14
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,256,,102,Numerical Methods for Analysis,Nicholas Swart,188,72.4,73,65,80,95,44,6,4,14,13,25,23,23,30,25,15,10
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,258,,201,Applications of Engineering Design,Md Hossain,183,77.6,80,71.5,86,96,34,,,,9,9,19,26,16,32,35,28
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,258,,202,Applications of Engineering Design,Md Hossain,174,78.2,80,73,86,97,12,,,6,,8,17,15,26,38,29,27
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,259,,201,Materials Science I,Kristian Mackowiak,190,74.7,76,67,84,100,25,7,4,13,9,19,17,22,23,29,26,21
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,259,,202,Materials Science I,Somi Doja,208,75.2,76,69,82,93,34,,,,12,16,33,29,29,37,26,14
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,260,,201,Mechanics of Materials I,Jian Liu,188,66.4,67,53.8,81,98,21,22,28,16,15,18,13,13,10,19,15,19
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,260,,202,Mechanics of Materials I,Jian Liu,146,68,68,56,82,100,12,17,15,17,15,7,13,12,4,15,11,20
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,261,,1,Theory of Structures,Lisa Leigh Tobber,117,70.1,73,59,85,100,18,22,1,8,9,6,12,6,12,10,14,17
UBCO-2021W-APSC.csv,UBCO,2021,W,APSC,262,,1,Digital Logic Design,Ayman Elnaggar,86,72.6,75,62,86,100,23,11,,,8,,,11,,9,10,18
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,101,,1,Art and Visual Cultures of the World I,Nathalie Hager,86,71.6,73,64,79.8,92,30,,,,7,10,7,14,14,12,7,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,102,,1,Art and Visual Cultures of the World II,Nathalie Hager,72,76.2,78,72.8,85.3,96,0,,,,,,,11,12,12,14,6
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,202,,1,The Critical Viewer,Nathalie Hager,45,68.1,72,57,84,93,6,6,,,,,,,,6,6,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,203,,1,Global Contemporary Art,Stacey Koosel,47,91.3,93,88.5,97,100,61,,,,,,,,,,7,33
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,301,,1,Critical Viewing - Advanced Studies,Erandy Vergara-Vargas,36,75.5,77.5,72,83.3,96,0,,,,,,,,7,9,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,309,,1,Performance Art: Global Perspectives,Virginie Magnat,14,88.9,92,89,96,99,61,,,,,,,,,,,9
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,315,,1,History of 20th-Century Art,Nathalie Hager,33,69.9,77,61,84,96,14,,,,,,,,,9,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,320,,1,Art in Canada 1900-1970,Nathalie Hager,22,74.2,77.5,66,89,94,0,,,,,,,,,,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,321,,1,Art in Canada 1970 to the Present,Nathalie Hager,15,80.7,80,72.5,90.5,96,69,,,,,,,,,,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,323,,1,"Creative Activism: Art, Media, and Social Justice",Antonella De Michelis,30,77.9,78,76,81,85,62,,,,,,,,13,7,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,370,,1,Story and Image Across the Islamic World,Angela Andersen,18,88.3,88.5,83.8,91,100,79,,,,,,,,,,,8
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,375,,1,Encountering India: The Age of the Mughals,Kanwal Syed,34,76,79,76,82,89,16,,,,,,,,12,11,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,380,,1,African Art and Visual Culture,Suzanne Gott,20,73.1,80,64.5,83.5,98,19,,,,,,,,,6,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,385,,1,African Dress and Fashion,Suzanne Gott,24,80.8,85.5,75,92.8,100,0,,,,,,,,,,,8
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,390,,1,Indigenous Art and Visual Culture,Suzanne Gott,28,78,83,72.8,88.5,98,0,,,,,,,,,,,7
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,395,,1,Renaissance Europe in a Global Context,Antonella De Michelis,27,72.6,75,70.5,79.5,85,0,,,,,,,,6,6,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,396,,1,Seventeenth-Century European Art in a Global Context,Antonella De Michelis,30,75.7,76,72.3,79.8,85,64,,,,,,,7,9,7,,
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,420,,1,Curating Contemporary Art,Marisa Sanchez,17,88.8,89,84,92,97,82,,,,,,,,,,,8
UBCO-2021W-ARTH.csv,UBCO,2021,W,ARTH,451,,1,Politics of Exhibition and Representation,Suzanne Gott,12,93.4,97.5,90,99,100,76,,,,,,,,,,,9
UBCO-2021W-ASTR.csv,UBCO,2021,W,ASTR,110,,1,Astrophysics I,Daniel Vollick,16,72.4,75,63.8,86,98,18,,,,,,,,,,,
UBCO-2021W-ASTR.csv,UBCO,2021,W,ASTR,111,,1,Astronomy I,Daniel Vollick,39,64.2,66,53.5,76,94,32,6,,,7,,,,,,,
UBCO-2021W-ASTR.csv,UBCO,2021,W,ASTR,112,,1,Astronomy I (Non Lab),Daniel Vollick,44,68.3,70,60.8,77,92,13,,,,,7,,,,,,
UBCO-2021W-ASTR.csv,UBCO,2021,W,ASTR,120,,101,Astrophysics II,Alex Hill,12,80.3,86,76.3,93,96,49,,,,,,,,,,,
UBCO-2021W-ASTR.csv,UBCO,2021,W,ASTR,121,,101,Astronomy II,Alex Hill,24,76.2,78,71,92.3,96,14,,,,,,,,,,,8
UBCO-2021W-ASTR.csv,UBCO,2021,W,ASTR,122,,101,Astronomy II (Non Lab),Alex Hill,17,73.5,79,65,83,97,11,,,,,,,,,,,
UBCO-2021W-ASTR.csv,UBCO,2021,W,ASTR,210,,1,Physical Processes in the Universe,Alex Hill,12,82.2,82,79.3,85.5,96,69,,,,,,,,,,,
UBCO-2021W-BIOC.csv,UBCO,2021,W,BIOC,304,,1,Molecular Biochemistry I,Richard Plunkett,101,84,84,76,92,100,49,,,,,,6,11,10,20,12,38
UBCO-2021W-BIOC.csv,UBCO,2021,W,BIOC,305,,101,Molecular Biochemistry II,Richard Plunkett,102,80.4,83,74.3,90,98,0,,,,,,6,8,13,14,21,27
